symbol,open,high,low,close,volume,timestamp,latency_ms,source,tick_index,interval
BANKNIFTY,26093.510767419728,26101.924379595523,26045.747263155306,26046.837241098336,9298,2026-01-15 11:02:49 IST,79,TradingView (REAL-TIME),652,2s
NIFTY,22906.56217143591,22908.595784458284,22882.991017484503,22886.967958957193,4529,2026-01-15 11:02:51 IST,45,TradingView (REAL-TIME),653,2s
BANKNIFTY,26046.837241098336,26055.673143272867,25987.483982300237,25994.30695600153,8791,2026-01-15 11:02:52 IST,54,TradingView (REAL-TIME),654,2s
NIFTY,22886.967958957193,22911.19180919789,22884.15021737885,22908.360478757422,3000,2026-01-15 11:02:54 IST,132,TradingView (REAL-TIME),655,2s
BANKNIFTY,25994.30695600153,25996.741494115726,25923.19634137728,25925.634413834818,4265,2026-01-15 11:02:54 IST,316,TradingView (REAL-TIME),656,2s
NIFTY,22908.360478757422,22912.22401894317,22890.66950704468,22892.758872136885,6928,2026-01-15 11:02:56 IST,486,TradingView (REAL-TIME),657,2s
BANKNIFTY,25925.634413834818,25954.4974595905,25923.739614770257,25949.889960316053,6497,2026-01-15 11:02:56 IST,218,TradingView (REAL-TIME),658,2s
NIFTY,22892.758872136885,22893.68143136018,22825.169865628388,22831.141560192187,8063,2026-01-15 11:02:58 IST,234,TradingView (REAL-TIME),659,2s
BANKNIFTY,25949.889960316053,25954.005303415088,25891.480011071162,25898.0322284589,4747,2026-01-15 11:02:58 IST,90,TradingView (REAL-TIME),660,2s
NIFTY,22831.141560192187,22854.328391876596,22830.04982942553,22847.216289111024,5007,2026-01-15 11:03:00 IST,340,TradingView (REAL-TIME),661,2s
BANKNIFTY,25898.0322284589,25899.495874819237,25844.3525349077,25848.486534292522,3098,2026-01-15 11:03:00 IST,214,TradingView (REAL-TIME),662,2s
NIFTY,22847.216289111024,22896.269992033114,22843.740430039423,22895.73576374219,7539,2026-01-15 11:03:02 IST,430,TradingView (REAL-TIME),663,2s
BANKNIFTY,25848.486534292522,25921.113626813494,25843.51087600392,25912.028226831066,6043,2026-01-15 11:03:02 IST,18,TradingView (REAL-TIME),664,2s
NIFTY,22895.73576374219,22898.684735652885,22863.48487134867,22870.48413759808,3022,2026-01-15 11:03:04 IST,383,TradingView (REAL-TIME),665,2s
BANKNIFTY,25912.028226831066,25933.80392271977,25905.386987914462,25930.241590437494,4192,2026-01-15 11:03:04 IST,154,TradingView (REAL-TIME),666,2s
NIFTY,22870.48413759808,22876.741688557267,22866.053934442392,22871.818498733912,9269,2026-01-15 11:03:06 IST,162,TradingView (REAL-TIME),667,2s
BANKNIFTY,25930.241590437494,25967.17030392283,25924.056473538636,25966.740438306868,9448,2026-01-15 11:03:06 IST,207,TradingView (REAL-TIME),668,2s
NIFTY,22871.818498733912,22891.760973439523,22869.595057273757,22886.300478381614,7386,2026-01-15 11:03:08 IST,358,TradingView (REAL-TIME),669,2s
BANKNIFTY,25966.740438306868,25971.034366111053,25957.596331187528,25968.243087050323,4960,2026-01-15 11:03:08 IST,349,TradingView (REAL-TIME),670,2s
NIFTY,22886.300478381614,22921.652299700854,22881.429229808396,22919.60402793596,6788,2026-01-15 11:03:10 IST,272,TradingView (REAL-TIME),671,2s
BANKNIFTY,25968.243087050323,26003.345431087128,25960.076404031777,26000.145540253387,6910,2026-01-15 11:03:10 IST,217,TradingView (REAL-TIME),672,2s
NIFTY,22919.60402793596,22972.183079682713,22915.362830352777,22965.701484488454,1147,2026-01-15 11:03:12 IST,23,TradingView (REAL-TIME),673,2s
BANKNIFTY,26000.145540253387,26000.900898957967,25957.73423327538,25960.484798102272,6031,2026-01-15 11:03:12 IST,140,TradingView (REAL-TIME),674,2s
NIFTY,22965.701484488454,22970.23923085938,22901.2006123398,22904.801863994486,3905,2026-01-15 11:03:14 IST,347,TradingView (REAL-TIME),675,2s
BANKNIFTY,25960.484798102272,25968.821252149373,25938.67374912699,25940.126786128312,6932,2026-01-15 11:03:14 IST,398,TradingView (REAL-TIME),676,2s
NIFTY,22904.801863994486,22904.981774374537,22854.043431456277,22860.966656443106,7252,2026-01-15 11:03:16 IST,305,TradingView (REAL-TIME),677,2s
BANKNIFTY,25940.126786128312,26012.884987490695,25933.204007669483,26010.20836746836,2829,2026-01-15 11:03:16 IST,208,TradingView (REAL-TIME),678,2s
NIFTY,22860.966656443106,22919.157162370986,22860.614123917407,22918.135429629663,7897,2026-01-15 11:03:18 IST,455,TradingView (REAL-TIME),679,2s
BANKNIFTY,26010.20836746836,26036.301178220703,26005.574587957908,26027.28188685252,8610,2026-01-15 11:03:18 IST,46,TradingView (REAL-TIME),680,2s
NIFTY,22918.135429629663,22983.918811243275,22909.42113679706,22979.60819573665,8669,2026-01-15 11:03:20 IST,217,TradingView (REAL-TIME),681,2s
BANKNIFTY,26027.28188685252,26098.74967023216,26026.903469229852,26091.924382740654,3001,2026-01-15 11:03:20 IST,19,TradingView (REAL-TIME),682,2s
NIFTY,22979.60819573665,22987.11181973967,22947.802813882634,22951.380128001267,8298,2026-01-15 11:03:23 IST,263,TradingView (REAL-TIME),683,2s
BANKNIFTY,26091.924382740654,26140.513101267457,26085.39020756281,26134.587914567426,5255,2026-01-15 11:03:23 IST,99,TradingView (REAL-TIME),684,2s
NIFTY,22951.380128001267,22957.753462490502,22919.347557214307,22921.698071043644,3680,2026-01-15 11:03:25 IST,18,TradingView (REAL-TIME),685,2s
BANKNIFTY,26134.587914567426,26193.545999990678,26126.456415645098,26185.44908328127,9329,2026-01-15 11:03:25 IST,75,TradingView (REAL-TIME),686,2s
NIFTY,22921.698071043644,22931.53206067322,22854.012228556363,22854.443955269402,3124,2026-01-15 11:03:27 IST,77,TradingView (REAL-TIME),687,2s
BANKNIFTY,26185.44908328127,26236.868204689312,26182.571771371837,26229.203856832075,9140,2026-01-15 11:03:27 IST,353,TradingView (REAL-TIME),688,2s
NIFTY,22854.443955269402,22871.68275735053,22853.887551345404,22868.456572036594,5581,2026-01-15 11:03:29 IST,40,TradingView (REAL-TIME),689,2s
BANKNIFTY,26229.203856832075,26265.519937225075,26223.271642817657,26262.083857134614,5316,2026-01-15 11:03:29 IST,227,TradingView (REAL-TIME),690,2s
NIFTY,22868.456572036594,22876.981446990885,22863.239049602955,22867.77714186082,6763,2026-01-15 11:03:31 IST,462,TradingView (REAL-TIME),691,2s
BANKNIFTY,26262.083857134614,26268.363165857103,26252.998992217665,26255.114532991112,2781,2026-01-15 11:03:31 IST,404,TradingView (REAL-TIME),692,2s
NIFTY,22867.77714186082,22873.91753055462,22855.763432210548,22860.659992296107,2998,2026-01-15 11:03:33 IST,430,TradingView (REAL-TIME),693,2s
BANKNIFTY,26255.114532991112,26261.967439517615,26245.93877983104,26246.845857958426,6290,2026-01-15 11:03:34 IST,159,TradingView (REAL-TIME),694,2s
NIFTY,22860.659992296107,22860.868057486066,22814.93171835378,22818.263671603894,6604,2026-01-15 11:03:36 IST,13,TradingView (REAL-TIME),695,2s
BANKNIFTY,26246.845857958426,26250.599130250852,26175.683838608933,26184.063311606285,3780,2026-01-15 11:03:36 IST,462,TradingView (REAL-TIME),696,2s
NIFTY,22818.263671603894,22827.816190749578,22807.60102900808,22816.563577740493,7864,2026-01-15 11:03:38 IST,409,TradingView (REAL-TIME),697,2s
BANKNIFTY,26184.063311606285,26192.483643150354,26100.382022349942,26109.635960313877,9598,2026-01-15 11:03:38 IST,24,TradingView (REAL-TIME),698,2s
NIFTY,22816.563577740493,22877.3596473637,22816.2604429066,22868.841252826795,2105,2026-01-15 11:03:40 IST,366,TradingView (REAL-TIME),699,2s
BANKNIFTY,26109.635960313877,26118.48780658718,26069.84682688241,26079.39419059052,4942,2026-01-15 11:03:40 IST,286,TradingView (REAL-TIME),700,2s
NIFTY,22868.841252826795,22932.06424903605,22861.66509129213,22922.11577955829,1724,2026-01-15 11:03:42 IST,279,TradingView (REAL-TIME),701,2s
BANKNIFTY,26079.39419059052,26119.011728367925,26070.97903150928,26114.69838592839,9537,2026-01-15 11:03:42 IST,180,TradingView (REAL-TIME),702,2s
NIFTY,22922.11577955829,22943.434229402465,22919.13331455468,22941.08230235082,1363,2026-01-15 11:03:44 IST,221,TradingView (REAL-TIME),703,2s
BANKNIFTY,26114.69838592839,26144.94647676278,26108.8972044147,26143.47304875823,2383,2026-01-15 11:03:44 IST,112,TradingView (REAL-TIME),704,2s
NIFTY,22941.08230235082,22982.366925609065,22932.681567613254,22978.072123657872,5787,2026-01-15 11:03:46 IST,493,TradingView (REAL-TIME),705,2s
BANKNIFTY,26143.47304875823,26204.985612254757,26142.516479135484,26198.622087141437,6446,2026-01-15 11:03:46 IST,181,TradingView (REAL-TIME),706,2s
NIFTY,22978.072123657872,22981.74056808989,22912.31179210853,22914.106396246756,8078,2026-01-15 11:03:48 IST,201,TradingView (REAL-TIME),707,2s
BANKNIFTY,26198.622087141437,26203.001252086633,26148.34056390031,26148.742942101613,6741,2026-01-15 11:03:48 IST,350,TradingView (REAL-TIME),708,2s
NIFTY,22914.106396246756,22916.11971383637,22889.398800897383,22898.345468116637,6314,2026-01-15 11:03:50 IST,101,TradingView (REAL-TIME),709,2s
BANKNIFTY,26148.742942101613,26205.80479708042,26145.999279391563,26205.405961354427,4312,2026-01-15 11:03:50 IST,407,TradingView (REAL-TIME),710,2s
NIFTY,22898.345468116637,22937.80784539213,22888.80298731716,22931.377427937066,2864,2026-01-15 11:03:52 IST,331,TradingView (REAL-TIME),711,2s
BANKNIFTY,26205.405961354427,26214.767221425667,26146.813944945592,26149.630661739193,9343,2026-01-15 11:03:52 IST,330,TradingView (REAL-TIME),712,2s
NIFTY,22931.377427937066,22938.836615348402,22923.065386913317,22929.33997759006,8388,2026-01-15 11:03:54 IST,245,TradingView (REAL-TIME),713,2s
BANKNIFTY,26149.630661739193,26156.76795001139,26090.78889779745,26100.022885398426,5644,2026-01-15 11:03:54 IST,326,TradingView (REAL-TIME),714,2s
NIFTY,22929.33997759006,22934.332241013646,22862.06274564467,22869.253287724514,2904,2026-01-15 11:03:56 IST,444,TradingView (REAL-TIME),715,2s
BANKNIFTY,26100.022885398426,26102.568355923562,26058.218156082716,26060.144797356017,4073,2026-01-15 11:03:56 IST,16,TradingView (REAL-TIME),716,2s
NIFTY,22869.253287724514,22878.866114960347,22825.18539704747,22832.61798238476,1009,2026-01-15 11:03:58 IST,165,TradingView (REAL-TIME),717,2s
BANKNIFTY,26060.144797356017,26065.175365716772,26057.220896261486,26058.59713745522,2870,2026-01-15 11:03:58 IST,390,TradingView (REAL-TIME),718,2s
NIFTY,22832.61798238476,22899.739382596377,22823.154894449424,22890.742543504628,6736,2026-01-15 11:04:00 IST,29,TradingView (REAL-TIME),719,2s
BANKNIFTY,26058.59713745522,26065.951185486036,26041.23972364883,26046.338238065942,6740,2026-01-15 11:04:00 IST,299,TradingView (REAL-TIME),720,2s
NIFTY,22890.742543504628,22943.983610625022,22890.10872809875,22943.58113188043,2336,2026-01-15 11:04:02 IST,268,TradingView (REAL-TIME),721,2s
BANKNIFTY,26046.338238065942,26124.543917437837,26037.728833530717,26121.69509359298,2619,2026-01-15 11:04:02 IST,14,TradingView (REAL-TIME),722,2s
NIFTY,22943.58113188043,22951.886850092113,22899.116960987667,22903.199745535338,5974,2026-01-15 11:04:04 IST,133,TradingView (REAL-TIME),723,2s
BANKNIFTY,26121.69509359298,26123.520089804155,26094.354896363293,26102.790136776897,1866,2026-01-15 11:04:04 IST,48,TradingView (REAL-TIME),724,2s
NIFTY,22903.199745535338,22929.787176685924,22896.755565908777,22927.199122385733,3808,2026-01-15 11:04:06 IST,368,TradingView (REAL-TIME),725,2s
BANKNIFTY,26102.790136776897,26103.209112609995,26080.51988418899,26084.965756818194,5208,2026-01-15 11:04:06 IST,486,TradingView (REAL-TIME),726,2s
NIFTY,22927.199122385733,22950.210104162154,22922.10868293099,22945.312022012025,6057,2026-01-15 11:04:09 IST,144,TradingView (REAL-TIME),727,2s
BANKNIFTY,26084.965756818194,26108.211508445544,26083.79278004869,26102.752405367406,3346,2026-01-15 11:04:09 IST,384,TradingView (REAL-TIME),728,2s
NIFTY,22945.312022012025,23008.39749615057,22941.260519660278,23004.679586504044,5195,2026-01-15 11:04:11 IST,25,TradingView (REAL-TIME),729,2s
BANKNIFTY,26102.752405367406,26107.65082470256,26032.935155408082,26040.311713897307,5205,2026-01-15 11:04:11 IST,473,TradingView (REAL-TIME),730,2s
NIFTY,23004.679586504044,23007.32248148567,22957.382998613728,22959.70719466768,3193,2026-01-15 11:04:13 IST,65,TradingView (REAL-TIME),731,2s
BANKNIFTY,26040.311713897307,26041.63656287008,26029.265397607138,26029.66886827184,7355,2026-01-15 11:04:13 IST,466,TradingView (REAL-TIME),732,2s
NIFTY,22959.70719466768,22961.61258975855,22911.993793954505,22919.14048679609,9452,2026-01-15 11:04:15 IST,406,TradingView (REAL-TIME),733,2s
BANKNIFTY,26029.66886827184,26061.174326228982,26023.01913640706,26052.144636163248,5317,2026-01-15 11:04:15 IST,32,TradingView (REAL-TIME),734,2s
NIFTY,22919.14048679609,22969.085250317963,22909.532623390365,22968.14188040688,4882,2026-01-15 11:04:17 IST,304,TradingView (REAL-TIME),735,2s
BANKNIFTY,26052.144636163248,26055.132745363615,25976.255792217555,25981.41238758919,4813,2026-01-15 11:04:17 IST,443,TradingView (REAL-TIME),736,2s
NIFTY,22968.14188040688,22998.556793404892,22961.936101275605,22990.445660564794,6575,2026-01-15 11:04:19 IST,426,TradingView (REAL-TIME),737,2s
BANKNIFTY,25981.41238758919,25982.234792635853,25914.542273831794,25917.266217895234,5021,2026-01-15 11:04:19 IST,438,TradingView (REAL-TIME),738,2s
NIFTY,22990.445660564794,22998.349144222862,22949.829199532895,22954.51513721292,4155,2026-01-15 11:04:21 IST,346,TradingView (REAL-TIME),739,2s
BANKNIFTY,25917.266217895234,25925.51189457787,25886.12965595782,25891.721565426327,5580,2026-01-15 11:04:21 IST,239,TradingView (REAL-TIME),740,2s
NIFTY,22954.51513721292,22983.97879822401,22951.32408275734,22976.11171657871,7879,2026-01-15 11:04:23 IST,158,TradingView (REAL-TIME),741,2s
BANKNIFTY,25891.721565426327,25950.412648495207,25884.65107545924,25947.72010674203,7203,2026-01-15 11:04:23 IST,390,TradingView (REAL-TIME),742,2s
NIFTY,22976.11171657871,22982.901155049185,22941.894593675308,22948.694117388994,6827,2026-01-15 11:04:25 IST,149,TradingView (REAL-TIME),743,2s
BANKNIFTY,25947.72010674203,25959.055063546344,25939.244326099364,25949.514210956713,1205,2026-01-15 11:04:25 IST,47,TradingView (REAL-TIME),744,2s
NIFTY,22948.694117388994,22956.178044889428,22885.773784663466,22893.723952859986,4341,2026-01-15 11:04:27 IST,80,TradingView (REAL-TIME),745,2s
BANKNIFTY,25949.514210956713,25956.021555974487,25878.822037833903,25879.41052790218,8710,2026-01-15 11:04:27 IST,183,TradingView (REAL-TIME),746,2s
NIFTY,22893.723952859986,22902.085103814123,22829.426187518973,22831.453357135015,8494,2026-01-15 11:04:29 IST,101,TradingView (REAL-TIME),747,2s
BANKNIFTY,25879.41052790218,25913.220450772336,25869.795554022076,25911.788726442952,8486,2026-01-15 11:04:29 IST,130,TradingView (REAL-TIME),748,2s
NIFTY,22831.453357135015,22859.038412746097,22824.970355522724,22856.02369713735,9564,2026-01-15 11:04:31 IST,131,TradingView (REAL-TIME),749,2s
BANKNIFTY,25911.788726442952,25956.66270629285,25904.893637555924,25949.300612711388,5948,2026-01-15 11:04:31 IST,254,TradingView (REAL-TIME),750,2s
NIFTY,22856.02369713735,22862.676778785262,22838.799787420117,22842.937343795566,9742,2026-01-15 11:04:34 IST,161,TradingView (REAL-TIME),751,2s
BANKNIFTY,25949.300612711388,25951.32169220327,25926.028221930843,25935.354054910003,9491,2026-01-15 11:04:34 IST,97,TradingView (REAL-TIME),752,2s
NIFTY,22842.937343795566,22847.67598321471,22838.580513337234,22840.87874366043,4864,2026-01-15 11:04:36 IST,295,TradingView (REAL-TIME),753,2s
BANKNIFTY,25935.354054910003,25957.702501628977,25932.01465668372,25952.048616453412,8218,2026-01-15 11:04:36 IST,234,TradingView (REAL-TIME),754,2s
NIFTY,22840.87874366043,22844.47716142853,22778.164707229666,22783.948657849854,6366,2026-01-15 11:04:38 IST,74,TradingView (REAL-TIME),755,2s
BANKNIFTY,25952.048616453412,26021.184909129508,25944.029346276733,26018.365266603716,5675,2026-01-15 11:04:38 IST,134,TradingView (REAL-TIME),756,2s
NIFTY,22783.948657849854,22790.559474500937,22713.673290264484,22716.07035909993,4906,2026-01-15 11:04:40 IST,249,TradingView (REAL-TIME),757,2s
BANKNIFTY,26018.365266603716,26079.06755904463,26013.852702320808,26076.481175662433,9452,2026-01-15 11:04:40 IST,28,TradingView (REAL-TIME),758,2s
NIFTY,22716.07035909993,22753.77558404722,22706.631999371526,22750.941331355967,4526,2026-01-15 11:04:42 IST,412,TradingView (REAL-TIME),759,2s
BANKNIFTY,26076.481175662433,26086.03274465008,26000.569186813485,26000.75527553999,1080,2026-01-15 11:04:42 IST,402,TradingView (REAL-TIME),760,2s
NIFTY,22750.941331355967,22783.014792623697,22746.84709489706,22782.215503442243,3912,2026-01-15 11:04:44 IST,475,TradingView (REAL-TIME),761,2s
BANKNIFTY,26000.75527553999,26004.150468944972,25926.17649504119,25927.50457576343,7493,2026-01-15 11:04:44 IST,321,TradingView (REAL-TIME),762,2s
NIFTY,22782.215503442243,22791.916145587293,22711.844849578723,22715.26002210916,7454,2026-01-15 11:04:46 IST,451,TradingView (REAL-TIME),763,2s
BANKNIFTY,25927.50457576343,25947.184340090604,25925.942585518642,25941.47311385154,8735,2026-01-15 11:04:46 IST,416,TradingView (REAL-TIME),764,2s
NIFTY,22715.26002210916,22740.93982007368,22709.011663253375,22732.281762290582,4641,2026-01-15 11:04:48 IST,469,TradingView (REAL-TIME),765,2s
BANKNIFTY,25941.47311385154,25949.3527125727,25881.548509257504,25887.370557072292,4671,2026-01-15 11:04:48 IST,497,TradingView (REAL-TIME),766,2s
NIFTY,22732.281762290582,22736.216961954022,22727.42364707761,22731.33887414499,8511,2026-01-15 11:04:50 IST,46,TradingView (REAL-TIME),767,2s
BANKNIFTY,25887.370557072292,25960.63659665471,25886.452907089304,25956.46486121688,6875,2026-01-15 11:04:50 IST,164,TradingView (REAL-TIME),768,2s
NIFTY,22731.33887414499,22741.10016637554,22700.860354333312,22700.924515594917,4996,2026-01-15 11:04:52 IST,428,TradingView (REAL-TIME),769,2s
BANKNIFTY,25956.46486121688,25965.56318389625,25913.658602329022,25914.286749355488,8594,2026-01-15 11:04:52 IST,311,TradingView (REAL-TIME),770,2s
NIFTY,22700.924515594917,22727.409880307852,22700.287033210683,22722.69288448022,3602,2026-01-15 11:04:54 IST,474,TradingView (REAL-TIME),771,2s
BANKNIFTY,25914.286749355488,25976.410813700048,25906.436515142694,25974.18494123049,2871,2026-01-15 11:04:54 IST,27,TradingView (REAL-TIME),772,2s
NIFTY,22722.69288448022,22788.75159616593,22721.29125719974,22788.20009622231,3774,2026-01-15 11:04:56 IST,419,TradingView (REAL-TIME),773,2s
BANKNIFTY,25974.18494123049,26037.91891278712,25969.63860715358,26030.035119964654,5470,2026-01-15 11:04:56 IST,369,TradingView (REAL-TIME),774,2s
NIFTY,22788.20009622231,22794.686199747735,22778.553977628093,22781.976358767075,2742,2026-01-15 11:04:58 IST,213,TradingView (REAL-TIME),775,2s
BANKNIFTY,26030.035119964654,26038.511081109697,25969.231609680093,25970.317469180056,7109,2026-01-15 11:04:58 IST,400,TradingView (REAL-TIME),776,2s
NIFTY,22781.976358767075,22789.94001566416,22749.141014150424,22753.91237832433,5870,2026-01-15 11:05:00 IST,289,TradingView (REAL-TIME),777,2s
BANKNIFTY,25970.317469180056,26045.366309594887,25965.79679347523,26042.17965562535,8357,2026-01-15 11:05:00 IST,437,TradingView (REAL-TIME),778,2s
NIFTY,22753.91237832433,22763.04934477896,22734.30299429862,22743.944921829356,4878,2026-01-15 11:05:02 IST,31,TradingView (REAL-TIME),779,2s
BANKNIFTY,26042.17965562535,26106.551597056034,26039.30096041165,26102.3620769503,5021,2026-01-15 11:05:02 IST,209,TradingView (REAL-TIME),780,2s
